t|Main,Pload|Main,Qload|Main,Pcmd_BESS|Main,Pcmd_gt|Main,f_poi_meas2|Main,f_poi_meas|Main
0.392,58.45173441,20.16268215,0,7.305777616,60.01703041,60.01703041
0.393,58.75516789,20.46199318,0,7.3429593,60.02059846,60.02059846
0.394,58.58861859,20.68885231,0,7.326080042,60.01805117,60.01805117
0.395,58.50227374,20.1377725,0,7.311124542,60.01582397,60.01582397
0.396,58.78950827,20.61899917,0,7.348406815,60.02116083,60.02116083
0.397,58.51370446,20.52306175,0,7.316276194,60.02582704,60.02582704
0.398,58.58000183,20.19466698,0,7.320280201,60.02990687,60.02990687
0.399,58.76998598,20.76285802,0,7.347216013,60.03347402,60.03347402
0.4,58.46111607,20.36847715,0,7.308587666,60.02996295,60.02996295
0.401,58.66562767,20.29340216,0,7.330869004,60.02689309,60.02689309
0.402,58.72361984,20.83669243,0,7.342317623,60.01560034,60.01560034
0.403,58.45384811,20.26740977,0,7.30656511,60.00572667,60.00572667
0.404,58.73779541,20.45114276,0,7.340377065,60.0033645,60.0033645
0.405,58.64421042,20.81979153,0,7.33290842,60.00129916,60.00129916
0.406,58.48342925,20.21472693,0,7.309211038,59.99949337,59.99949337
0.407,58.78942074,20.61510367,0,7.347763754,59.99791449,59.99791449
0.408,58.55538877,20.67853125,0,7.321892668,59.99868828,59.99868828
0.409,58.54653438,20.22900628,0,7.316340356,59.99936482,59.99936482
0.41,58.79204148,20.76562057,0,7.349452299,59.99745591,59.99745591
0.411,58.48463095,20.51147906,0,7.312099786,59.99578687,59.99578687
0.412,58.62694485,20.30478051,0,7.326020298,59.99432758,59.99432758
0.413,58.75446455,20.87509955,0,7.345756686,59.99262865,59.99262865
0.414,58.4575145,20.37254029,0,7.307579697,59.99114321,59.99114321
0.415,58.71286711,20.42912681,0,7.336903079,59.98984444,59.98984444
0.416,58.69514696,20.90573237,0,7.339055464,59.97778352,59.97778352
0.417,58.4759399,20.30021355,0,7.308773653,59.96723823,59.96723823
0.418,58.77774706,20.59815799,0,7.345814089,59.95801809,59.95801809
0.419,58.60967646,20.82136819,0,7.328679495,59.97657384,59.97657384
0.42,58.52601783,20.2691263,0,7.314095406,59.9927978,59.9927978
0.421,58.81660318,20.75204012,0,7.351805426,59.99748825,59.99748825
0.422,58.53474278,20.65588232,0,7.318905963,60.00158927,60.00158927
0.423,58.60274389,20.3262934,0,7.323101977,60.00517495,60.00517495
0.424,58.79245901,20.89379433,0,7.35006797,60.00831004,60.00831004
0.425,58.48378408,20.49605312,0,7.311407068,60.00223363,60.00223363
0.426,58.68820073,20.417868,0,7.333683248,59.99692081,59.99692081
0.427,58.74498187,20.95876272,0,7.344952457,60.00202829,60.00202829
0.428,58.48099408,20.38543157,0,7.309963444,60.00649395,60.00649395
0.429,58.76408799,20.56642497,0,7.343660838,59.99819974,59.99819974
0.43,58.67060445,20.93289754,0,7.336185895,59.99819974,59.99819974
0.431,58.51164523,20.32407594,0,7.3127335,59.99094781,59.99094781
0.432,58.81946238,20.72342553,0,7.351504472,59.98460718,59.98460718
0.433,58.58893628,20.78482787,0,7.326084801,59.97906334,59.97906334
0.434,58.5822619,20.33521521,0,7.320814073,59.99448346,59.99448346
0.435,58.83129358,20.87301198,0,7.354298509,60.00796583,60.00796583
0.436,58.52712916,20.61845815,0,7.317412679,60.0002339,60.0002339
0.437,58.665952,20.41132436,0,7.330941469,59.9934736,59.9934736
0.438,58.79129327,20.98012906,0,7.350333294,59.98953112,59.98953112
0.439,58.49906416,20.47580432,0,7.312764434,59.98608406,59.98608406
0.44,58.75091017,20.53196675,0,7.341662991,59.98307018,59.98307018
0.441,58.73501531,21.00682515,0,7.344053831,59.98043503,59.98043503
0.442,58.51680203,20.39570997,0,7.313877642,59.98321321,59.98321321
0.443,58.82133778,20.69217364,0,7.351212327,59.98564226,59.98564226
0.444,58.6536985,20.91446735,0,7.33423004,59.98776608,59.98776608
0.445,58.56669849,20.36006313,0,7.319181736,59.9902719,59.9902719
0.446,58.85204197,20.83851186,0,7.356245319,59.99246283,59.99246283
0.447,58.5706135,20.7365143,0,7.323408222,59.99363343,59.99363343
0.448,58.64295978,20.40747933,0,7.328093133,59.99465694,59.99465694
0.449,58.83591766,20.97627564,0,7.355457406,59.99555182,59.99555182
0.45,58.52885447,20.57714117,0,7.31703518,60.00218797,60.00218797
0.451,58.73397015,20.49950687,0,7.339405393,60.0079902,60.0079902
0.452,58.79358772,21.04199778,0,7.351024589,60.0130633,60.0130633
0.453,58.53000653,20.46851227,0,7.316095426,60.00936893,60.00936893
0.454,58.81364412,20.65182562,0,7.349853976,60.0061388,60.0061388
0.455,58.71824361,21.01852694,0,7.342109303,60.00605188,60.00605188
0.456,58.56161646,20.4081536,0,7.319022586,60.00597588,60.00597588
0.457,58.86772128,20.80789405,0,7.357553098,60.00590944,60.00590944
0.458,58.63512711,20.86658854,0,7.331854727,60.00585134,60.00585134
0.459,58.62695908,20.4159754,0,7.326375715,60.00547386,60.00547386
0.46,58.87379779,20.95341069,0,7.359677867,60.00514381,60.00514381
0.461,58.56943896,20.6922284,0,7.322688152,60.00786918,60.00786918
0.462,58.71273993,20.48342491,0,7.336709235,60.01025207,60.01025207
0.463,58.84285919,21.05371129,0,7.356773479,60.00735877,60.00735877
0.464,58.54773121,20.5477032,0,7.318839535,60.00482906,60.00482906
0.465,58.80268348,20.60452696,0,7.348178108,60.00261723,60.00261723
0.466,58.78067783,21.07805744,0,7.349732535,60.00068336,60.00068336
0.467,58.56562526,20.46629603,0,7.319996006,59.99557544,59.99557544
0.468,58.86947616,20.76498228,0,7.35722061,59.9911094,59.9911094
0.469,58.69908041,20.98871688,0,7.339911153,59.99464587,59.99464587
0.47,58.61572014,20.43596288,0,7.325311106,59.99773794,59.99773794
0.471,58.90024509,20.9165782,0,7.362221041,60.00557963,60.00557963
0.472,58.62347584,20.8157477,0,7.330022736,60.0124359,60.0124359
0.473,58.69352348,20.48622972,0,7.334438352,60.01843059,60.01843059
0.474,58.8844045,21.053843,0,7.361496954,60.02367196,60.02367196
0.475,58.57861374,20.65161859,0,7.323313544,60.017874,60.017874
0.476,58.78360211,20.57353324,0,7.345572453,60.01280464,60.01280464
0.477,58.84079091,21.11331974,0,7.356928708,60.00837231,60.00837231
0.478,58.57696227,20.53665421,0,7.321944372,60.00289674,60.00289674
0.479,58.86570245,20.71986552,0,7.356339202,59.99810925,59.99810925
0.48,58.76721656,21.08417877,0,7.348273077,59.99173541,59.99173541
0.481,58.61146931,20.47181094,0,7.325219686,59.98616252,59.98616252
0.482,58.91691452,20.87074579,0,7.363696768,59.98128995,59.98128995
0.483,58.68658162,20.93033891,0,7.33828538,59.98626091,59.98626091
0.484,58.68092786,20.48045851,0,7.333102988,59.9906072,59.9906072
0.485,58.92808427,21.02062026,0,7.366448841,59.99440732,59.99440732
0.486,58.62463438,20.76228488,0,7.329581138,59.98955612,59.98955612
0.487,58.76745792,20.55531161,0,7.343565944,59.98531454,59.98531454
0.488,58.89699916,21.12730679,0,7.363565644,59.98011882,59.98011882
0.489,58.60019645,20.62064807,0,7.325400792,59.97557601,59.97557601
0.49,58.85302972,20.6773044,0,7.354456989,59.97160407,59.97160407
0.491,58.83083612,21.14919572,0,7.355974753,59.96813126,59.96813126
0.492,58.61497522,20.53466048,0,7.326170831,59.97766889,59.97766889
0.493,58.92196079,20.83425306,0,7.363828291,59.98600799,59.98600799
0.494,58.75202597,21.05489436,0,7.346466653,59.98386618,59.98386618
0.495,58.66908122,20.49957205,0,7.331975497,59.98199352,59.98199352
0.496,58.95712965,20.98097268,0,7.36937158,59.99096923,59.99096923
0.497,58.67636445,20.87698055,0,7.336591515,59.99881702,59.99881702
0.498,58.74807473,20.54583269,0,7.341275688,60.00567863,60.00567863
0.499,58.94115147,21.11438615,0,7.368611272,60.01167798,60.01167798
0.5,58.63388046,20.71111449,0,7.330157104,60.01252074,60.01252074
0.501,58.85128883,20.63685292,0,7.355055422,60.01325761,60.01325761
0.502,58.8118111,21.0783458,0,7.353327931,60.03938634,60.03938634
0.503,58.70195364,20.47695723,0,7.335786275,60.06223163,60.06223163
0.504,59.21911551,20.79224706,0,7.399311193,60.0822061,60.0822061
0.505,59.14492081,21.0778121,0,7.395065739,60.0401528,60.0401528
0.506,59.19834542,20.55548403,0,7.396537616,60.00338408,60.00338408
0.507,59.55445522,21.01060116,0,7.443982141,59.97123584,59.97123584
0.508,59.23903904,20.86977473,0,7.40709188,60.03071476,60.03071476
0.509,59.35988882,20.55471331,0,7.417877519,60.08271934,60.08271934
0.51,59.54045139,21.0700274,0,7.444146828,60.12818883,60.12818883
0.511,59.17108951,20.65923994,0,7.397091729,60.17986092,60.17986092
0.512,59.47530436,20.61749484,0,7.431355819,60.22503971,60.22503971
0.513,59.59566577,21.167686,0,7.450754122,60.18348188,60.18348188
0.514,59.43605957,20.62351533,0,7.427603666,60.14714637,60.14714637
0.515,59.95996077,20.85261084,0,7.491544003,60.11537691,60.11537691
0.516,60.05114713,21.29592742,0,7.508131131,60.08759972,60.08759972
0.517,60.12634182,20.7358392,0,7.512754047,60.12042125,60.12042125
0.518,60.69153338,21.17509621,0,7.584615199,60.1491183,60.1491183
0.519,60.61877212,21.29456056,0,7.578782791,60.13036394,60.13036394
0.52,60.79221171,20.85112798,0,7.595996408,60.11396632,60.11396632
0.521,61.16400485,21.37303811,0,7.644997054,60.10041302,60.10041302
0.522,60.88090381,21.12522167,0,7.611589383,60.08856287,60.08856287
0.523,61.11710068,20.91317183,0,7.636562534,60.07820186,60.07820186
0.524,61.27651805,21.4541217,0,7.661578275,60.06914286,60.06914286
0.525,60.95119395,20.95548121,0,7.618978997,60.04871844,60.04871844
0.526,61.26934236,20.97491615,0,7.656791731,60.03086063,60.03086063
0.527,61.25167904,21.44250543,0,7.658876751,59.99442313,59.99442313
0.528,61.01846267,20.84974426,0,7.626356722,59.96256451,59.96256451
0.529,61.37272353,21.10209207,0,7.669324324,59.93470936,59.93470936
0.53,61.19435732,21.34354935,0,7.651829729,59.93208648,59.93208648
0.531,61.14542299,20.7891927,0,7.640289002,59.92979321,59.92979321
0.532,61.49539245,21.23168637,0,7.686238643,59.92778811,59.92778811
0.533,61.22063576,21.1554793,0,7.654838834,59.92963683,59.92963683
0.534,61.36070138,20.81036611,0,7.667721624,59.93125323,59.93125323
0.535,61.62448824,21.35422809,0,7.704268731,59.9326665,59.9326665
0.536,61.30182784,20.98713901,0,7.663611004,59.95081072,59.95081072
0.537,61.6072288,20.88525828,0,7.698287363,59.96667488,59.96667488
0.538,61.71029031,21.41987954,0,7.715344374,59.97334476,59.97334476
0.539,61.46564392,20.85725548,0,7.682602379,59.97917648,59.97917648
0.54,61.83328455,21.00413653,0,7.726369014,59.98427537,59.98427537
0.541,61.76659475,21.39894417,0,7.723570136,59.98873351,59.98873351
0.542,61.63463055,20.79640044,0,7.702147424,59.98235079,59.98235079
0.543,62.01256186,21.15236874,0,7.75078594,59.97677014,59.97677014
0.544,61.76837966,21.26055845,0,7.723608716,59.98108928,59.98108928
0.545,61.77463732,20.79342316,0,7.720045673,59.98486566,59.98486566
0.546,62.05126781,21.2934801,0,7.756363796,59.9839653,59.9839653
0.547,61.68459755,21.06758503,0,7.71279951,59.98317808,59.98317808
0.548,61.86017043,20.81361725,0,7.729559143,59.98248979,59.98248979
0.549,61.99925304,21.36535541,0,7.751855995,59.98188799,59.98188799
0.55,61.65500358,20.90311063,0,7.707177044,59.982747,59.982747
0.551,61.92440572,20.90711056,0,7.738735676,59.98349807,59.98349807
0.552,61.91093181,21.38821576,0,7.741468516,59.98545716,59.98545716
0.553,61.64995737,20.77588251,0,7.70531013,59.98717006,59.98717006
0.554,62.0025154,21.0120545,0,7.748494682,59.97704053,59.97704053
0.555,61.79839299,21.28260566,0,7.727386268,59.96818392,59.96818392
0.556,61.69810638,20.7209654,0,7.710139938,59.96044026,59.96044026
0.557,61.98644209,21.14764101,0,7.747633062,59.95366969,59.95366969
0.558,61.65325955,21.08506068,0,7.709627609,59.96215442,59.96215442
0.559,61.7117535,20.70596075,0,7.711717825,59.96957293,59.96957293
0.56,61.91618578,21.23802837,0,7.741268892,59.9760592,59.9760592
0.561,61.52660361,20.89326079,0,7.69212792,59.96704895,59.96704895
0.562,61.7339588,20.76206926,0,7.714954908,59.95917096,59.95917096
0.563,61.77652864,21.29837946,0,7.724064111,59.96493511,59.96493511
0.564,61.43443265,20.74369763,0,7.679233073,59.96997492,59.96997492
0.565,61.7450796,20.86035779,0,7.715601038,59.97438141,59.97438141
0.566,61.61063746,21.26127562,0,7.704409189,59.9748568,59.9748568
0.567,61.40908669,20.64671891,0,7.674303949,59.97527245,59.97527245
0.568,61.71326492,20.98492444,0,7.7134814,59.97563586,59.97563586
0.569,61.43823051,21.10216147,0,7.682683671,59.97727705,59.97727705
0.57,61.39700844,20.62344319,0,7.673096424,59.978712,59.978712
0.571,61.65587764,21.11057142,0,7.707210181,59.9909942,59.9909942
0.572,61.26626994,20.90506718,0,7.660358569,60.00173298,60.00173298
0.573,61.40685436,20.64346221,0,7.673226693,60.01112228,60.01112228
0.574,61.51737256,21.19656385,0,7.691562229,60.01933168,60.01933168
0.575,61.13696291,20.7355992,0,7.642645222,60.01448443,60.01448443
0.576,61.39544502,20.72528426,0,7.672338295,60.0102463,60.0102463
0.577,61.35243584,21.21171747,0,7.671928496,60.00709435,60.00709435
0.578,61.05921099,20.61167552,0,7.631721365,60.00433849,60.00433849
0.579,61.36503923,20.84130461,0,7.669221908,60.00100431,60.00100431
0.58,61.14634686,21.11798678,0,7.645969174,59.99808912,59.99808912
0.581,61.01483245,20.54234455,0,7.624998305,59.99554026,59.99554026
0.582,61.29941722,20.96426447,0,7.661920836,59.9933117,59.9933117
0.583,60.94753284,20.92098894,0,7.621492023,59.9907485,59.9907485
0.584,60.99365368,20.54563659,0,7.621766774,59.9885074,59.9885074
0.585,61.18207448,21.08101459,0,7.649472372,59.98653816,59.98653816
0.586,60.78303921,20.73723513,0,7.599300848,59.98481639,59.98481639
0.587,60.98386091,20.59138846,0,7.621198156,59.98331098,59.98331098
0.588,61.02070085,21.12683351,0,7.62967156,59.98457197,59.98457197
0.589,60.67471199,20.58735922,0,7.584482716,59.9856745,59.9856745
0.59,60.96426154,20.70407223,0,7.618212161,59.98663849,59.98663849
0.591,60.83331583,21.11119888,0,7.607163791,59.99355149,59.99355149
0.592,60.62722173,20.48998255,0,7.576607224,59.99959578,59.99959578
0.593,60.9341149,20.82060874,0,7.616144081,60.00488053,60.00488053
0.594,60.64807567,20.94417031,0,7.584100021,60.00794981,60.00794981
0.595,60.60223181,20.46853952,0,7.573625049,60.00794981,60.00794981
0.596,60.85698399,20.95979355,0,7.607405296,60.0106334,60.0106334
0.597,60.46516844,20.75597469,0,7.560260621,60.01464761,60.01464761
0.598,60.60888478,20.48477629,0,7.573397504,60.01815738,60.01815738
0.599,60.72490565,21.03765387,0,7.592297231,60.0212261,60.0212261
0.6,60.35581099,20.58767175,0,7.545071999,60.01675856,60.01675856
0.601,60.60520753,20.58310415,0,7.573500102,60.01285242,60.01285242
0.602,60.57639989,21.07957713,0,7.575015332,60.00943715,60.00943715
0.603,60.29568709,20.48182854,0,7.536150721,59.99691875,59.99691875
0.604,60.62763835,20.7112321,0,7.577221198,59.98597346,59.98597346
0.605,60.41894868,20.99794361,0,7.555030592,59.97882307,59.97882307
0.606,60.30117446,20.4314853,0,7.536043697,59.97257123,59.97257123
0.607,60.59473686,20.85907536,0,7.573453901,59.96710502,59.96710502
0.608,60.25611489,20.82032877,0,7.535008278,59.96232572,59.96232572
0.609,60.31668438,20.43856503,0,7.536867588,59.96307709,59.96307709
0.61,60.51978069,20.97195977,0,7.56660306,59.96373404,59.96373404
0.611,60.14142608,20.63628766,0,7.518883762,59.96636749,59.96636749
0.612,60.35037086,20.5025972,0,7.542096789,59.96867,59.96867
0.613,60.41355777,21.04945219,0,7.553727515,59.9621663,59.9621663
0.614,60.08074053,20.51097595,0,7.510025444,59.95647988,59.95647988
0.615,60.40144385,20.62329732,0,7.547722765,59.95150803,59.95150803
0.616,60.27574088,21.03237976,0,7.537272796,59.94716097,59.94716097
0.617,60.08797493,20.42068666,0,7.509124016,59.94888533,59.94888533
0.618,60.40413,20.76092215,0,7.549403906,59.950393,59.950393
0.619,60.14573289,20.89471494,0,7.521271865,59.95698645,59.95698645
0.62,60.11543187,20.41636583,0,7.512580453,59.96275134,59.96275134
0.621,60.39414986,20.90671643,0,7.549712732,59.9677918,59.9677918
0.622,60.02413309,20.71545775,0,7.504791112,59.97607214,59.97607214
0.623,60.18276232,20.45741432,0,7.520421805,59.98331194,59.98331194
0.624,60.319892,21.01803268,0,7.541471844,59.98964196,59.98964196
0.625,59.9636979,20.5661255,0,7.496005397,59.99189374,59.99189374
0.626,60.24462905,20.55510074,0,7.528006312,59.99386254,59.99386254
0.627,60.22309351,21.04893772,0,7.530810501,59.99558394,59.99558394
0.628,59.96256842,20.45830165,0,7.494306344,59.98899485,59.98899485
0.629,60.29510661,20.69266392,0,7.535604976,59.98323377,59.98323377
0.63,60.117888,20.98409008,0,7.517249489,59.98601535,59.98601535
0.631,60.0127666,20.41405096,0,7.499919727,59.98844739,59.98844739
0.632,60.33338159,20.83791279,0,7.540790114,59.99057381,59.99057381
0.633,60.00765931,20.80763238,0,7.503640919,59.99243302,59.99243302
0.634,60.09235091,20.43642375,0,7.508653774,59.98873246,59.98873246
0.635,60.30982823,20.97824407,0,7.540027304,59.98549693,59.98549693
0.636,59.94804108,20.64411292,0,7.494697841,59.98611798,59.98611798
0.637,60.18027567,20.50489343,0,7.520445966,59.986661,59.986661
0.638,60.2562824,21.04979722,0,7.534039569,59.98278856,59.98278856
0.639,59.93847297,20.52222303,0,7.492119844,59.97940274,59.97940274
0.64,60.25983704,20.64176356,0,7.530135229,59.9764424,59.9764424
0.641,60.16022961,21.0569351,0,7.522569634,59.97385406,59.97385406
0.642,59.98401359,20.44173923,0,7.496102797,59.97607119,59.97607119
0.643,60.3232237,20.77689737,0,7.539248147,59.97800971,59.97800971
0.644,60.06940332,20.91063088,0,7.51182235,59.98036618,59.98036618
0.645,60.05817252,20.43639442,0,7.505109922,59.98242653,59.98242653
0.646,60.34813177,20.93263601,0,7.543987948,59.98806255,59.98806255
0.647,59.9967618,20.74179573,0,7.501346362,59.99299033,59.99299033
0.648,60.170136,20.47592906,0,7.518731988,59.99729887,59.99729887
0.649,60.32013597,21.03303758,0,7.541294368,60.00106598,60.00106598
0.65,59.97504053,20.58777318,0,7.497482835,60.0133263,60.0133263
0.651,60.25703059,20.58380927,0,7.529465525,60.02404595,60.02404595
0.652,60.25223224,21.08579801,0,7.534315816,60.03341853,60.03341853
0.653,60.00235535,20.49356058,0,7.4992164,60.02553895,60.02553895
0.654,60.35283025,20.72353587,0,7.542964961,60.01864954,60.01864954
0.655,60.17619915,21.01518122,0,7.524715623,60.01758335,60.01758335
0.656,60.07786539,20.45139866,0,7.508167389,60.01665114,60.01665114
0.657,60.40583885,20.88028176,0,7.54969971,60.01583607,60.01583607
0.658,60.09074071,20.85140625,0,7.513945207,60.01533436,60.01533436
0.659,60.18105505,20.47133849,0,7.519586965,60.01489569,60.01489569
0.66,60.40306322,21.0067178,0,7.551509661,60.01451215,60.01451215
0.661,60.04967117,20.67322428,0,7.507266806,60.01598288,60.01598288
0.662,60.27674347,20.54020746,0,7.532553515,60.01726879,60.01726879
0.663,60.36654705,21.09070007,0,7.548021981,60.01300863,60.01300863
0.664,60.05605158,20.55841994,0,7.506798368,60.00928382,60.00928382
0.665,60.39666767,20.67036794,0,7.547372705,60.00602708,60.00602708
0.666,60.2934547,21.0834704,0,7.539175582,60.00317959,60.00317959
0.667,60.12178537,20.47563333,0,7.513580356,59.99087986,59.99087986
0.668,60.4576026,20.81584133,0,7.555615387,59.98012575,59.98012575
0.669,60.21327458,20.95363446,0,7.529756656,59.98631651,59.98631651
0.67,60.20220779,20.47181961,0,7.52292066,59.99172932,59.99172932
0.671,60.49307088,20.96203647,0,7.562299982,59.98726531,59.98726531
0.672,60.14186408,20.77479701,0,7.519410106,59.98336226,59.98336226
0.673,60.30917687,20.5188898,0,7.536572322,59.97994969,59.97994969
0.674,60.46627421,21.08165709,0,7.559582948,59.97696595,59.97696595
0.675,60.12066784,20.63000222,0,7.515743408,59.97564876,59.97564876
0.676,60.41712621,20.61611042,0,7.549300325,59.97449709,59.97449709
0.677,60.40055082,21.11069993,0,7.552844217,59.97751406,59.97751406
0.678,60.1539496,20.52064336,0,7.517997981,59.98015191,59.98015191
0.679,60.49018365,20.75509154,0,7.559896693,59.98245828,59.98245828
0.68,60.32696202,21.0490338,0,7.543538403,59.9808468,59.9808468
0.681,60.22620398,20.47740283,0,7.526637385,59.97943782,59.97943782
0.682,60.55975543,20.8991844,0,7.569147569,59.9782059,59.9782059
0.683,60.2372158,20.87074415,0,7.532011018,59.97800662,59.97800662
0.684,60.33000837,20.49970513,0,7.538374827,59.97783238,59.97783238
0.685,60.54846765,21.04289677,0,7.569524627,59.97768004,59.97768004
0.686,60.19436482,20.70615426,0,7.525491365,59.97756661,59.97756661
0.687,60.42720549,20.5648672,0,7.551019752,59.97746744,59.97746744
0.688,60.50696281,21.10839836,0,7.565719479,59.97740229,59.97740229
0.689,60.19296107,20.5803104,0,7.523873804,59.97734533,59.97734533
0.69,60.51524269,20.6997005,0,7.562466278,59.97729552,59.97729552
0.691,60.42067131,21.11623384,0,7.554929696,59.97851958,59.97851958
0.692,60.24332381,20.50207073,0,7.528801943,59.97958982,59.97958982
0.693,60.58536304,20.83512555,0,7.57166432,59.98052557,59.98052557
