t|Main,Q_g8|LM2500_8,V_g8|LM2500_8,freq_gt_8|LM2500_8,Vlow_gt_8|LM2500_8,P_g8|LM2500_8
11.954,4.834981555,0.978437082,58.90019778,0.985098944,17.89491476
11.955,4.860150329,0.977625187,58.88173444,0.983394643,18.00612256
11.956,4.785250714,0.97771631,58.86559128,0.98417803,18.05439282
11.957,4.7460233,0.976959618,58.8490957,0.984909841,18.14249433
11.958,4.725534162,0.977671231,58.83467302,0.983154885,18.25774831
11.959,4.609193671,0.979488982,58.82206275,0.984269182,18.32276498
11.96,4.555142149,0.980424951,58.81982511,0.984508343,18.4545914
11.961,4.524590671,0.982285886,58.81786866,0.983034133,18.59914553
11.962,4.424610252,0.984102706,58.81615807,0.984397157,18.7008574
11.963,4.422794106,0.984825724,58.86542848,0.984109204,18.86374393
11.964,4.409257687,0.986070423,58.90850739,0.983210341,19.00580607
11.965,4.357957115,0.98665412,58.94617285,0.984570983,19.10823871
11.966,4.380999504,0.986577479,58.98087015,0.983562872,19.26712186
11.967,4.364229069,0.9871066,59.01120726,0.983299349,19.38012466
11.968,4.355567721,0.986772082,59.0377321,0.984467201,19.47917978
11.969,4.410731522,0.986249417,59.04510571,0.982865368,19.62091646
11.97,4.372642429,0.988832888,59.05155273,0.984703925,19.69983243
11.971,4.304447084,0.991264608,59.03157941,0.987963758,19.65256263
11.972,4.26094959,0.993679132,59.01411602,0.987868278,19.49205097
11.973,4.078567207,0.996282858,58.99884714,0.990331355,19.19029568
11.974,3.936130813,0.998186516,59.00798394,0.992067188,18.88856626
11.975,3.793134194,0.99949417,59.01597257,0.991265156,18.54191338
11.976,3.600691531,1.000822536,59.02295732,0.99306451,18.18623815
11.977,3.465506757,1.001436544,59.06265443,0.993175666,17.91034792
11.978,3.317514367,1.002118818,59.09736305,0.992151248,17.63680994
11.979,3.174957735,1.002469475,59.12771006,0.993457343,17.41036373
11.98,3.120008114,1.002548279,59.15653497,0.992384153,17.27712156
11.981,3.044039476,1.003386124,59.18173763,0.992037988,17.1331279
11.982,2.973294921,1.003933006,59.2155161,0.993401571,17.01507336
11.983,3.000542331,1.004417857,59.24504984,0.991956408,16.94930383
11.984,2.979284553,1.005821373,59.27087227,0.992535537,16.82246345
11.985,2.980898715,1.006795536,59.29836831,0.994017674,16.69811571
11.986,3.049800809,1.007510467,59.3224091,0.992537371,16.56507872
11.987,3.02576379,1.005962972,59.34342883,0.993655608,16.35690525
11.988,3.048745037,1.004082018,59.38202041,0.994851202,16.16326776
11.989,3.084908613,1.002654975,59.41576244,0.99333293,15.93770297
11.99,3.029961446,1.001724877,59.44526431,0.994753439,15.66540876
11.991,3.03557276,1.000483261,59.43669546,0.995309269,15.42944289
11.992,3.031483155,1.000551083,59.42920341,0.99413099,15.15347371
11.993,2.945172137,1.000610085,59.42265284,0.99569115,14.8614007
11.994,2.929236214,1.00042952,59.38645818,0.995391057,14.61675981
11.995,2.884276243,1.001611442,59.35481188,0.994942724,14.32511101
11.996,2.795250616,1.002105515,59.32714237,0.996598223,14.04403205
11.997,2.790620963,1.002500626,59.30124457,0.995525035,13.79574055
11.998,2.723894692,1.003543761,59.27860118,0.995864916,13.49203289
11.999,2.655460659,1.003886837,59.26196669,0.997394199,13.22059392
12.0,2.650443395,1.004088501,59.24742256,0.995930237,12.96337908
12.001,2.568542694,1.00454063,59.2347061,0.996806381,12.65844524
12.002,2.527282447,1.004169469,59.2410074,0.997800061,12.4070597
12.003,2.540204745,1.003515891,59.24651686,0.995572959,12.16763625
12.004,2.49422009,1.00224,59.25133399,0.995672249,11.94721276
12.005,2.532326106,0.999720058,59.24578819,0.994792182,11.85672772
12.006,2.61052751,0.997198067,59.2409393,0.991351609,11.85076373
12.007,2.702999531,0.994471713,59.23669974,0.990661092,11.92343561
12.008,2.881399711,0.991067881,59.20551155,0.989156132,12.12941663
12.009,3.091702548,0.989049256,59.17824259,0.986333171,12.37723494
12.01,3.251051087,0.987047133,59.15440034,0.986553548,12.61301238
12.011,3.490750429,0.984183114,59.08886014,0.985327401,12.89574161
12.012,3.730636409,0.983119153,59.03155597,0.983774125,13.136889
12.013,3.875477532,0.981618047,58.98145285,0.984864697,13.31565604
12.014,4.088237378,0.979475989,58.91926742,0.983604897,13.48067467
12.015,4.219242134,0.979086573,58.86489644,0.983247276,13.56548693
12.016,4.295168145,0.977539846,58.82515921,0.984586469,13.60579202
12.017,4.385538015,0.975835915,58.7904155,0.982945303,13.64220466
12.018,4.38057772,0.97526474,58.76003782,0.983257984,13.62174615
12.019,4.375296357,0.973683092,58.72371311,0.984281739,13.62567334
12.02,4.386091455,0.97339597,58.6919531,0.982324913,13.64574642
12.021,4.299298524,0.974411701,58.66418416,0.983089083,13.63533827
12.022,4.250629495,0.974766278,58.63745722,0.983660382,13.6859149
12.023,4.230846042,0.976988086,58.61408889,0.981802787,13.75534434
12.024,4.135677628,0.979096597,58.59365711,0.983006447,13.80235316
12.025,4.118382755,0.980069428,58.60127293,0.983167521,13.90619226
12.026,4.11647127,0.981715251,58.60793172,0.981636784,14.00482699
12.027,4.051618563,0.982952528,58.61375375,0.983050109,14.07732299
12.028,4.062070417,0.983181443,58.65304126,0.982586541,14.19835466
12.029,4.062861075,0.983996656,58.68739175,0.981578334,14.2949994
12.03,4.039625649,0.983968071,58.71742564,0.982986982,14.37874916
12.031,4.092016202,0.98352054,58.75532393,0.981728701,14.49912559
12.032,4.095134183,0.984513211,58.78845979,0.981680018,14.58310902
12.033,4.061189205,0.986794542,58.78429266,0.985238793,14.5980037
12.034,4.051826124,0.989691101,58.78064918,0.985562068,14.49111221
12.035,3.917811714,0.992663805,58.77746356,0.987855541,14.21773812
12.036,3.747232482,0.994879605,58.79337534,0.990357175,13.9106219
12.037,3.616260077,0.997443375,58.80728759,0.989952377,13.534557
12.038,3.38368053,0.999658252,58.81945157,0.992193857,13.09769397
12.039,3.203434204,1.001314148,58.87804087,0.99349078,12.70543781
12.04,3.021308666,1.003168968,58.92926763,0.992633952,12.28605063
12.041,2.804311859,1.004138216,58.97405705,0.994374994,11.89719704
12.042,2.667297731,1.004999958,59.01532004,0.994209125,11.5934267
12.043,2.53442681,1.006299862,59.05139777,0.993462325,11.28204316
12.044,2.38567596,1.006999427,59.08294184,0.99494591,11.02044248
12.045,2.338799916,1.007776648,59.12485398,0.993891935,10.8298312
12.046,2.284646085,1.00921495,59.16149929,0.993857799,10.60469621
12.047,2.225900496,1.010008311,59.19872375,0.995333698,10.4117253
12.048,2.272422884,1.011256518,59.23127044,0.99389352,10.23845853
12.049,2.259693654,1.011255342,59.2597272,0.994441909,10.00713114
12.05,2.271061713,1.009385979,59.30668442,0.995762021,9.802230292
12.051,2.338739581,1.007614136,59.34774083,0.994099532,9.582455975
12.052,2.324566557,1.006489661,59.38363794,0.995075672,9.315580268
12.053,2.354331236,1.004467803,59.39798561,0.995962395,9.083947112
12.054,2.413125691,1.003391233,59.41053029,0.994246505,8.820232698
12.055,2.373284307,1.002614431,59.42149857,0.995496576,8.531885528
12.056,2.391622332,1.001231854,59.37223658,0.995742204,8.289992024
12.057,2.414641376,1.001345979,59.32916504,0.994464681,8.008834436
12.058,2.351668225,1.00116626,59.29150603,0.995873507,7.730702189
12.059,2.366275239,1.000688859,59.25455345,0.995350904,7.496275239
12.06,2.357907786,1.001320845,59.22224446,0.994753635,7.215930837
12.061,2.292774415,1.001282064,59.19399554,0.996177464,6.961899926
12.062,2.303856086,1.000952731,59.16281226,0.994955128,6.740901017
12.063,2.268053449,1.001426696,59.13554758,0.995115547,6.475003679
12.064,2.217927234,1.000884381,59.12836212,0.996328448,6.257253219
12.065,2.246069885,1.000192224,59.12207961,0.994262934,6.064303345
12.066,2.213743988,0.999489253,59.11658659,0.994140026,5.87327437
12.067,2.234592829,0.996929065,59.11254187,0.993821969,5.79852449
12.068,2.320406478,0.99425288,59.10900542,0.99010031,5.824006722
12.069,2.408439383,0.991875987,59.10591337,0.989120748,5.9291326
12.07,2.570677315,0.988113037,59.05775766,0.988057192,6.166579934
12.071,2.795620846,0.985702202,59.01565337,0.98465495,6.479497489
12.072,2.967948682,0.984138375,58.97884006,0.984630576,6.786886054
12.073,3.200939921,0.980864011,58.92060149,0.983953979,7.13810231
12.074,3.481090855,0.979623176,58.8696814,0.981578782,7.479766619
12.075,3.649197806,0.978749307,58.82516011,0.982636843,7.751014884
12.076,3.874884746,0.976333647,58.75793664,0.982113996,8.000503754
12.077,4.072911828,0.976034161,58.69916071,0.980846075,8.191538248
12.078,4.1642841,0.974999029,58.64777078,0.982355754,8.308490099
12.079,4.284188978,0.973015671,58.60771988,0.981338074,8.422282029
12.08,4.336341655,0.972953931,58.57270193,0.980909355,8.484387485
12.081,4.334489837,0.971480461,58.54208446,0.982220323,8.535212011
12.082,4.365333619,0.970391711,58.51525189,0.980397886,8.619930144
12.083,4.317214385,0.971583164,58.4917912,0.98069697,8.672800618
12.084,4.261136323,0.971907526,58.46549169,0.981697808,8.760499389
12.085,4.254760081,0.973440413,58.44249708,0.979650754,8.894530697
12.086,4.176441995,0.976136441,58.42239206,0.980577061,8.999139325
12.087,4.139399509,0.977425388,58.45025989,0.981315919,9.145365588
12.088,4.152754817,0.978863662,58.47462575,0.979352668,9.319194409
12.089,4.09003162,0.980608199,58.4959297,0.980655449,9.449666012
12.09,4.08439809,0.980897982,58.53384711,0.980951198,9.623172919
12.091,4.11287893,0.981701887,58.56699967,0.97931058,9.800069222
12.092,4.073807676,0.982124918,58.59598616,0.980746256,9.939088563
12.093,4.11461212,0.981667286,58.63898272,0.980411559,10.11917849
12.094,4.151871442,0.982065011,58.67657616,0.979202023,10.28487638
12.095,4.126556304,0.983964591,58.70944548,0.982130975,10.40530163
12.096,4.132783979,0.986587582,58.71271867,0.983419331,10.42756589
12.097,4.063340406,0.989707287,58.71558055,0.984914488,10.26763955
12.098,3.874280107,0.99205012,58.71808279,0.987633931,10.04367822
12.099,3.765764133,0.993961403,58.72889998,0.987241976,9.787668524
12.1,3.579586872,0.995830218,58.73835785,0.988591243,9.46888337
12.101,3.415802947,0.997087153,58.80276545,0.990211846,9.205861093
12.102,3.283278222,0.998294897,58.85907935,0.988832135,8.956521349
12.103,3.103558802,0.99898954,58.90831664,0.989908519,8.712730682
12.104,2.984803741,0.999453754,58.93687844,0.990494856,8.570482814
12.105,2.917283729,1.000119673,58.96185105,0.988837337,8.454683979
12.106,2.791627988,1.00065287,58.98368552,0.989968429,8.34549644
12.107,2.757813028,1.000952674,59.01529352,0.990052793,8.322342729
12.108,2.774228839,1.001917192,59.04292954,0.988782524,8.284875696
12.109,2.722173579,1.002800122,59.06709271,0.990257651,8.230434971
12.11,2.77596467,1.003643419,59.08235293,0.989967908,8.212160272
12.111,2.820457479,1.004720593,59.09569549,0.989345603,8.13753979
12.112,2.818922556,1.002903133,59.10736138,0.990969569,8.046256237
12.113,2.890453745,1.000664573,59.13424865,0.990061903,7.964474342
12.114,2.908804638,0.999531463,59.15775716,0.990142435,7.818966809
12.115,2.907884339,0.997786925,59.16129194,0.991608414,7.68842377
12.116,2.965548544,0.996745498,59.16438253,0.990119337,7.555346205
12.117,2.936406487,0.996691257,59.16708475,0.990787045,7.371401564
12.118,2.920387439,0.995829631,59.12145216,0.991928152,7.229903751
12.119,2.950501964,0.99586838,59.08155394,0.990293828,7.077450568
12.12,2.889158143,0.996664805,59.04666947,0.991438928,6.888979336
12.121,2.870571213,0.996617964,59.02619886,0.992172425,6.752617414
12.122,2.885367869,0.997168057,59.00830066,0.990753295,6.590480931
12.123,2.808986926,0.997914919,58.99265162,0.992177967,6.40870922
12.124,2.800392312,0.99779462,58.99340849,0.992341791,6.278600643
12.125,2.799776946,0.998376911,58.99407026,0.991308698,6.107445931
12.126,2.72427354,0.998509381,58.99464886,0.992823429,5.941698713
12.127,2.732846078,0.997990804,59.01121745,0.992071728,5.819477729
12.128,2.718855029,0.99784933,59.02570397,0.991162543,5.675280741
12.129,2.694409732,0.996079407,59.04810276,0.991492723,5.607652426
12.13,2.754608909,0.993601715,59.06768684,0.988694403,5.654793112
12.131,2.820157973,0.991515305,59.08480992,0.986985228,5.760597576
12.132,2.940435379,0.988198062,59.03252817,0.986300621,5.991202059
12.133,3.148528693,0.985310542,58.98681633,0.983147912,6.333317004
12.134,3.32276104,0.984029118,58.94684882,0.982396743,6.671588285
12.135,3.526867056,0.981137301,58.87989968,0.9823342,7.038796073
12.136,3.811671547,0.979199292,58.82136362,0.979791498,7.43164142
12.137,4.006729752,0.978668989,58.77018341,0.980249845,7.7477038
12.138,4.212086599,0.976490357,58.71311191,0.980704266,8.028519464
12.139,4.44118683,0.975514869,58.66321222,0.978816925,8.275376757
12.14,4.545158187,0.97503103,58.61958312,0.979966852,8.424023602
12.141,4.663250768,0.973019611,58.57846919,0.980294744,8.568144839
12.142,4.757185549,0.972631054,58.5425218,0.97875809,8.666830281
12.143,4.74826416,0.971610797,58.51109168,0.980017526,8.721893482
12.144,4.781862265,0.969907513,58.50066967,0.97963279,8.820244813
12.145,4.774186975,0.97091113,58.49155732,0.978636965,8.891769394
12.146,4.70134516,0.971227195,58.48359006,0.979836391,8.963937564
12.147,4.686274093,0.971957568,58.46569083,0.978796614,9.104640994
12.148,4.637206919,0.974987843,58.45004089,0.978642513,9.215026821
12.149,4.568368244,0.976423183,58.43635757,0.979841734,9.342770774
12.15,4.573486714,0.977377286,58.46353351,0.978356553,9.524273761
12.151,4.523157662,0.979576069,58.48729442,0.978854497,9.659296698
12.152,4.489337598,0.980227242,58.52338715,0.979932981,9.818655241
12.153,4.518737829,0.980796089,58.55494432,0.978218368,10.00731282
12.154,4.480254591,0.981650357,58.58253591,0.979061668,10.14470936
12.155,4.495018551,0.981342027,58.62161064,0.97986081,10.31594762
12.156,4.548722225,0.981436515,58.65577509,0.978020009,10.49489288
12.157,4.524622525,0.982163536,58.68564631,0.979372156,10.62419913
12.158,4.535503657,0.984395783,58.69837932,0.982111803,10.72303228
12.159,4.52425575,0.987761708,58.70951225,0.982598169,10.64583454
12.16,4.341010075,0.990416189,58.71924617,0.985568415,10.43988423
12.161,4.225506119,0.992370419,58.71956722,0.986471877,10.21190288
12.162,4.077451068,0.994792372,58.71984793,0.986787877,9.903212836
12.163,3.882647012,0.996536066,58.72009336,0.989096011,9.602667528
12.164,3.742139446,0.997845138,58.77761988,0.988531165,9.330605052
12.165,3.558739825,0.999140585,58.82791741,0.98897355,9.032145827
12.166,3.396899083,0.99991425,58.87529876,0.99045513,8.814177371
12.167,3.305726343,1.000469212,58.91672599,0.988893315,8.647753886
12.168,3.163404977,1.001549262,58.95294733,0.989592013,8.469015036
12.169,3.075171828,1.00196529,58.99632735,0.990648246,8.371968363
12.17,3.072291131,1.002743082,59.03425607,0.988928889,8.296840993
12.171,3.004050606,1.004034899,59.06741853,0.990141964,8.187773844
12.172,3.005849265,1.004791329,59.07721248,0.991010618,8.123541028
12.173,3.061109828,1.005938389,59.08577569,0.989541968,8.031088074
12.174,3.034394382,1.005912618,59.09326281,0.991087879,7.897798387
12.175,3.081850855,1.003788844,59.11467674,0.991500277,7.790163581
12.176,3.130504552,1.002340431,59.13339971,0.990368103,7.630041774
12.177,3.107728949,1.000916359,59.14976988,0.991980174,7.455122973
12.178,3.159089083,0.999448595,59.15893275,0.991575007,7.299368282
12.179,3.171878292,0.999335992,59.16694417,0.991115441,7.089650429
12.18,3.135372578,0.998480458,59.13353162,0.992640441,6.89510601
12.181,3.164254388,0.997860883,59.10431781,0.991419824,6.719432662
12.182,3.135684888,0.998580744,59.07877512,0.991753334,6.493854521
12.183,3.089469373,0.998425382,59.06703851,0.993125965,6.306679756
12.184,3.11212915,0.998494194,59.05677677,0.991595357,6.12406781
12.185,3.051563042,0.999326979,59.04780456,0.992493591,5.899430484
12.186,3.014709804,0.999252894,59.04760216,0.993585303,5.725472709
12.187,3.028354593,0.999512593,59.0474252,0.991996335,5.538119184
12.188,2.954636181,0.999914835,59.04727047,0.993268842,5.327700092
12.189,2.939330753,0.999504255,59.05419566,0.99384259,5.169083934
12.19,2.954628711,0.999348731,59.0602506,0.992047379,4.994951734
12.191,2.90646157,0.998385886,59.06554466,0.992686235,4.85368212
12.192,2.943104842,0.995951775,59.06430413,0.99139136,4.824945224
12.193,3.005655554,0.993932256,59.06321949,0.988493314,4.860553961
12.194,3.093624296,0.990994635,59.06227114,0.987949494,5.007722356
12.195,3.272791364,0.987385543,59.02370982,0.985670674,5.285300972
12.196,3.461630348,0.985823883,58.98999425,0.983345261,5.600397521
12.197,3.648310547,0.983367563,58.96051551,0.983528512,5.940414808
12.198,3.917211118,0.980531262,58.89631336,0.981459247,6.32978631
12.199,4.166799016,0.979856933,58.84017909,0.980612202,6.672731291
12.2,4.356969579,0.978122746,58.79109885,0.981594516,6.966348178
12.201,4.607409581,0.976146905,58.73225755,0.979743692,7.23953672
12.202,4.76738306,0.975911933,58.68081046,0.980057333,7.427038541
12.203,4.891978594,0.974140584,58.63513289,0.98124978,7.575050916
12.204,5.023547268,0.972894582,58.59519533,0.979398005,7.692600146
12.205,5.048100693,0.97234838,58.56027647,0.980238958,7.754531606
12.206,5.083507715,0.970500859,58.5410172,0.981006828,7.835880404
12.207,5.114989196,0.970362016,58.52417812,0.979084112,7.909964003
12.208,5.05184434,0.970830983,58.5094551,0.980196802,7.966302397
12.209,5.026986695,0.971019442,58.48058402,0.980344507,8.081804592
12.21,5.012616935,0.973464011,58.45534098,0.978855356,8.195561628
12.211,4.92373082,0.9753818,58.43327008,0.980258112,8.304572409
12.212,4.911948191,0.976450142,58.45621635,0.979793715,8.468961509
12.213,4.89489245,0.978617674,58.47627911,0.978870961,8.619341664
12.214,4.83609934,0.97992279,58.4938207,0.980421797,8.763105654
12.215,4.851332334,0.980382045,58.52876171,0.979292068,8.949543331
12.216,4.841510047,0.98147584,58.55931189,0.979096055,9.104494705
12.217,4.826968065,0.98154827,58.6125009,0.980541677,9.261225695
12.218,4.878609852,0.981348754,58.65900598,0.978803659,9.444869278
12.219,4.872328683,0.981897722,58.69966706,0.979163698,9.589025593
12.22,4.883083545,0.983299493,58.71345856,0.981806298,9.733511441
12.221,4.909634812,0.986484729,58.72551697,0.982199264,9.745234376
12.222,4.775628309,0.989464763,58.73606008,0.984987357,9.575819016
12.223,4.631122036,0.991595168,58.74008356,0.987053684,9.370765921
12.224,4.516967011,0.993981558,58.74360144,0.986650568,9.093343267
12.225,4.306528737,0.996037127,58.74667724,0.988997452,8.776350679
12.226,4.153617436,0.997516301,58.81365428,0.989774836,8.498944567
12.227,3.985908513,0.999222004,58.87221473,0.989204657,8.190426277
12.228,3.794401789,1.000057556,58.92341626,0.990934861,7.929041542
12.229,3.677267012,1.000698548,58.95252644,0.990233536,7.743156545
12.23,3.546195928,1.001973924,58.97797853,0.989989345,7.546582668
12.231,3.416578648,1.002422595,59.01633663,0.991408302,7.412140234
12.232,3.386577597,1.003143614,59.0498745,0.990005379,7.337473673
12.233,3.332806851,1.004459528,59.07919789,0.990440459,7.227050872
12.234,3.289648613,1.005168078,59.09152394,0.991835922,7.152684104
12.235,3.34237168,1.006317234,59.10230106,0.990283421,7.085974879
12.236,3.326702712,1.007559709,59.11172388,0.991281358,6.96121906
12.237,3.349654111,1.005616758,59.1409357,0.992464873,6.860746073
12.238,3.41809755,1.003781749,59.16647665,0.990871492,6.732386419
