t|Main,P_g6|LM2500_6,Q_g6|LM2500_6,V_g6|LM2500_6,freq_gt_6|LM2500_6,Vlow_gt_6|LM2500_6
16.679,2.552435351,2.932015336,1.014411407,59.28457319,1.009011771
16.68,2.64923184,2.928195019,1.014155113,59.30675379,1.010085794
16.681,2.730416614,2.983940139,1.014227198,59.32614709,1.008369127
16.682,2.778682785,2.939762472,1.014546702,59.34310336,1.0094861
16.683,2.878627602,2.950701503,1.014251645,59.3606308,1.010050546
16.684,2.947649567,2.987366454,1.014508431,59.37595568,1.008501538
16.685,3.006454418,2.93997853,1.014676099,59.39152018,1.009915928
16.686,3.107947736,2.974891645,1.014386518,59.40512879,1.009798991
16.687,3.163144634,3.000100441,1.014818323,59.41702728,1.008832363
16.688,3.226528998,2.959166589,1.014838019,59.42052603,1.010336055
16.689,3.3241561,2.996080949,1.014607659,59.42358512,1.009332328
16.69,3.371727676,2.989817849,1.015073053,59.42625979,1.009226419
16.691,3.450954797,2.964330174,1.014933888,59.42029795,1.010624379
16.692,3.539887062,3.02040434,1.014835941,59.41508529,1.009068815
16.693,3.580230857,2.993986125,1.015216937,59.41508529,1.009669356
16.694,3.665271217,2.98492396,1.01499857,59.41052768,1.01079168
16.695,3.743377005,3.029900783,1.015070295,59.39817013,1.009025118
16.696,3.787411759,2.988173886,1.015351152,59.38736547,1.010117945
16.697,3.880222278,3.00326601,1.015082841,59.36956126,1.010800974
16.698,3.942606927,3.050583166,1.015251265,59.35399439,1.009255829
16.699,3.986393859,3.001143728,1.015494366,59.34038372,1.010616424
16.7,4.077848714,3.026366474,1.015217952,59.33154126,1.010602925
16.701,4.126924888,3.046664453,1.015591654,59.32380998,1.009556124
16.702,4.182422119,3.003438537,1.015592599,59.31705024,1.011043491
16.703,4.269703445,3.050059225,1.015381277,59.308092,1.010155468
16.704,4.30503103,3.049916505,1.015840864,59.30025948,1.009950472
16.705,4.367006252,3.018406079,1.015750267,59.30555845,1.011383412
16.706,4.448417341,3.057525744,1.015645476,59.31019152,1.009859068
16.707,4.483015351,3.028086371,1.016020586,59.31424239,1.010381309
16.708,4.561317332,3.017902249,1.015819918,59.32576513,1.011595802
16.709,4.6314076,3.072961595,1.015856687,59.33583988,1.009868019
16.71,4.661932295,3.030186459,1.016152061,59.3446486,1.010892385
16.711,4.742621475,3.038280321,1.015921177,59.36613696,1.011618525
16.712,4.798264128,3.077255701,1.016095751,59.38492502,1.010008846
16.713,4.835488236,3.029895352,1.0162793,59.4013521,1.01137281
16.714,4.917595177,3.061774847,1.016040838,59.42379995,1.011421454
16.715,4.956007857,3.090439781,1.016355861,59.44342692,1.01034655
16.716,4.994561295,3.047207286,1.016404539,59.46366207,1.011832753
16.717,5.071453176,3.081597142,1.016169843,59.48135439,1.010979221
16.718,5.099753053,3.076975945,1.016573741,59.49682343,1.010689992
16.719,5.154401196,3.045636982,1.016430196,59.5123568,1.01214164
16.72,5.224602275,3.09896796,1.016348663,59.52593819,1.010687458
16.721,5.243840519,3.072917675,1.016730362,59.53781289,1.011133567
16.722,5.304847919,3.060863186,1.016575247,59.54404893,1.012347948
16.723,5.364232793,3.10552304,1.01654595,59.54950132,1.010588
16.724,5.386185332,3.063485061,1.016818752,59.5480995,1.011585993
16.725,5.457068263,3.073933488,1.016590974,59.5480995,1.012353326
16.726,5.501545125,3.121692033,1.016718993,59.54687383,1.010737002
16.727,5.522153712,3.071447562,1.016886614,59.54580218,1.012080787
16.728,5.591355558,3.094174248,1.016619946,59.53597057,1.012143065
16.729,5.622381977,3.114278743,1.01691981,59.52737443,1.010963967
16.73,5.655369554,3.069721965,1.016944017,59.51985852,1.012471003
16.731,5.7238021,3.11398149,1.016719834,59.5002788,1.011680527
16.732,5.740956117,3.114435613,1.017104924,59.48315953,1.011324631
16.733,5.779151545,3.085399196,1.017057574,59.46819154,1.012777017
16.734,5.838733358,3.128952771,1.016885026,59.45018105,1.011281207
16.735,5.849834603,3.102504137,1.017205636,59.43443382,1.011719826
16.736,5.902319502,3.091314941,1.01697647,59.41740245,1.012921603
16.737,5.950786114,3.145986863,1.016978439,59.40251132,1.011147483
16.738,5.957670096,3.100050417,1.017257206,59.38949145,1.012129019
16.739,6.014150821,3.106758978,1.017015203,59.38106764,1.012889167
16.74,6.049827843,3.144222768,1.017144772,59.37370239,1.011212444
16.741,6.064974516,3.093363752,1.017340913,59.36726269,1.012546516
16.742,6.127803705,3.120706761,1.017087583,59.37054017,1.012664576
16.743,6.14994155,3.147044076,1.01732129,59.37340579,1.011431996
16.744,6.169688882,3.098926893,1.017377822,59.38282917,1.012918538
16.745,6.230425118,3.130463733,1.017118929,59.39106838,1.012126399
16.746,6.243862828,3.123864524,1.017490217,59.39827222,1.011756415
16.747,6.281095063,3.091662719,1.01738157,59.42133801,1.013207277
16.748,6.337239909,3.144014636,1.017265655,59.44150527,1.011708985
16.749,6.342215435,3.117296747,1.017572268,59.45913824,1.012125979
16.75,6.386158264,3.10296042,1.017408994,59.47792144,1.013340087
16.751,6.431710431,3.146207769,1.017388465,59.49434428,1.011572568
16.752,6.438540822,3.102225703,1.017631684,59.50870336,1.012552462
16.753,6.494613913,3.111802942,1.017371883,59.52916691,1.013316972
16.754,6.526479592,3.159582932,1.017453563,59.54705894,1.011612361
16.755,6.532950976,3.107694932,1.017601566,59.55919429,1.012939021
16.756,6.589121864,3.12889414,1.017350239,59.56980466,1.013012968
16.757,6.608077328,3.148948384,1.017577891,59.56980466,1.011820864
16.758,6.627024621,3.10219894,1.017597385,59.5790817,1.013292897
16.759,6.684346613,3.142178094,1.01740168,59.59190115,1.012485862
16.76,6.692242732,3.140313876,1.017737206,59.60310966,1.012120237
16.761,6.720269269,3.10689796,1.017666888,59.61290967,1.013549366
16.762,6.772709946,3.147111504,1.017500968,59.61103359,1.012070969
16.763,6.776215994,3.118965744,1.01781959,59.60939326,1.012475957
16.764,6.81999379,3.108791143,1.017590809,59.61045527,1.013678302
16.765,6.860448338,3.164185876,1.017554241,59.61138383,1.011861919
16.766,6.858699143,3.119846738,1.01777907,59.6121957,1.012830663
16.767,6.90535798,3.125574857,1.017509578,59.59549509,1.013572708
16.768,6.932737898,3.162559151,1.017635069,59.58089315,1.011881445
16.769,6.937985085,3.112155708,1.01778093,59.56812613,1.013217601
16.77,6.991395641,3.139186353,1.01753237,59.55256413,1.013283699
16.771,7.005255218,3.164788476,1.017734952,59.5389577,1.012084019
16.772,7.015016919,3.118392271,1.017812193,59.52706111,1.013563143
16.773,7.066577292,3.151775088,1.017558985,59.5080729,1.012723856
16.774,7.070196115,3.145705797,1.017874367,59.49147081,1.012355695
16.775,7.095920954,3.114981752,1.017765423,59.4735184,1.013776951
16.776,7.141481773,3.165642863,1.017624542,59.45782196,1.01223188
16.777,7.135962893,3.136623417,1.017896502,59.44409799,1.012666658
16.778,7.170612177,3.118689805,1.017683384,59.43500911,1.013831034
16.779,7.210031877,3.155270849,1.017666567,59.42706237,1.012039561
16.78,7.210473691,3.105512039,1.017874624,59.42011425,1.013029874
16.781,7.261750289,3.111619495,1.017658566,59.41623912,1.013761304
16.782,7.290372972,3.153907679,1.017720896,59.41285095,1.012103331
16.783,7.293467905,3.09894501,1.017866391,59.42498739,1.013422191
16.784,7.34704123,3.119115392,1.017594914,59.43559871,1.0134644
16.785,7.363729235,3.1354982,1.017840418,59.44487657,1.012252601
16.786,7.379218718,3.090290598,1.017870427,59.45770094,1.013736831
16.787,7.431585413,3.134113331,1.017636363,59.46891374,1.012901094
16.788,7.433066427,3.131805435,1.017955682,59.47871751,1.012539395
16.789,7.454074236,3.101434596,1.017862397,59.47871751,1.013962854
16.79,7.500648005,3.14063757,1.017724757,59.49902782,1.012425088
16.791,7.497673897,3.108510718,1.017981886,59.51678586,1.012872129
16.792,7.535892916,3.096938032,1.017787033,59.53231237,1.014040505
16.793,7.572011521,3.149376101,1.017759842,59.5470874,1.012238906
16.794,7.565658931,3.101536079,1.017975239,59.56000575,1.013231369
16.795,7.609301364,3.106908731,1.017710897,59.57771508,1.013921426
16.796,7.634483203,3.139410009,1.017799306,59.59319899,1.012199325
16.797,7.637005657,3.087018632,1.01793046,59.60673714,1.013536205
16.798,7.687291266,3.116806566,1.017690802,59.61655305,1.013556234
16.799,7.697256167,3.13971612,1.017866159,59.62513547,1.012408448
16.8,7.703148117,3.092407449,1.017882184,59.63263938,1.013862458
16.801,7.751294033,3.123766189,1.017624127,59.63823763,1.012942615
16.802,7.752129582,3.110583336,1.01793449,59.64313238,1.01263695
16.803,7.776716766,3.07661584,1.01778505,59.64586654,1.014038782
16.804,7.821509657,3.125248032,1.017647516,59.64825711,1.012482291
16.805,7.815313518,3.091121896,1.01792753,59.65034728,1.012934842
16.806,7.849769721,3.0762218,1.017747068,59.64661135,1.014088158
16.807,7.887679759,3.114434311,1.017708316,59.6433449,1.012236707
16.808,7.886034248,3.064502947,1.017918442,59.64048892,1.013237307
16.809,7.934451314,3.073245853,1.017676114,59.63026932,1.013933811
16.81,7.959758405,3.115134621,1.017763706,59.62133396,1.012271902
16.811,7.958544204,3.060287035,1.017899608,59.61352144,1.013602589
16.812,8.00758273,3.083382759,1.017646015,59.59709591,1.013548205
16.813,8.019852401,3.097940539,1.017843268,59.58273447,1.012396719
16.814,8.03071631,3.051539816,1.017839748,59.56083123,1.013870775
16.815,8.07918572,3.094750605,1.017641785,59.54168044,1.012928952
16.816,8.077018044,3.087319657,1.017945649,59.52493621,1.012639792
16.817,8.094903624,3.056429899,1.017830683,59.50485576,1.014031415
16.818,8.137836555,3.094493835,1.017678249,59.48729869,1.01243549
16.819,8.131587327,3.058105399,1.017955276,59.47194791,1.012917441
16.82,8.167573724,3.045021218,1.017722195,59.46069013,1.014041662
16.821,8.201542467,3.095246323,1.017693348,59.46069013,1.012219388
16.822,8.192429451,3.042666814,1.017894513,59.45084704,1.013219667
16.823,8.234540606,3.046688966,1.017672964,59.44533568,1.013859633
16.824,8.257790551,3.076865919,1.017738776,59.44051689,1.01220853
16.825,8.258978464,3.020411395,1.017876181,59.43630365,1.013544471
16.826,8.309300638,3.046688541,1.017623412,59.440651,1.013505613
16.827,8.319254307,3.065020098,1.017831908,59.44445204,1.012356903
16.828,8.325224248,3.016881242,1.017835166,59.44777543,1.013818733
16.829,8.373247272,3.048461541,1.01757982,59.46081762,1.01285657
16.83,8.373076971,3.033908529,1.017889583,59.47222088,1.012591738
16.831,8.396382878,3.002065892,1.017739247,59.49064643,1.013993172
16.832,8.439358288,3.052919207,1.017648053,59.50675656,1.012367406
16.833,8.429475692,3.017983905,1.017908037,59.52084222,1.012874822
16.834,8.45999061,3.005177089,1.017729819,59.54227818,1.013986533
16.835,8.492667994,3.045467224,1.017689232,59.56102042,1.012179515
16.836,8.485322642,2.993999754,1.017909132,59.57740744,1.013215333
16.837,8.529224742,3.000977722,1.017648743,59.59234058,1.013841557
16.838,8.549483268,3.039417339,1.017721995,59.60539716,1.01219209
16.839,8.543993241,2.981204609,1.017828997,59.61681301,1.013526977
16.84,8.59023036,3.001524114,1.017588737,59.62626348,1.013426005
16.841,8.599104892,3.011885643,1.017780265,59.63452637,1.012325579
16.842,8.6077887,2.964689983,1.017775717,59.64322579,1.013786921
16.843,8.655201995,3.005966029,1.017572195,59.65083201,1.012785439
16.844,8.650267905,2.994945369,1.017869565,59.65748241,1.012567171
16.845,8.666448982,2.963800874,1.017763134,59.65804512,1.013932169
16.846,8.706529625,3.003517477,1.017594354,59.65853712,1.0123249
16.847,8.696495602,2.965953677,1.017864297,59.65896729,1.012849794
16.848,8.728758215,2.956058951,1.017602952,59.65818514,1.013948175
16.849,8.75788605,3.006119526,1.017591043,59.65750128,1.012084126
16.85,8.743597943,2.952247922,1.017793027,59.64732196,1.013129247
16.851,8.780507047,2.957845169,1.017515911,59.63842181,1.013724862
16.852,8.797547109,2.987495782,1.01762523,59.63064008,1.012048722
16.853,8.792486301,2.931371494,1.01776109,59.63064008,1.013417141
16.854,8.837433203,2.958092899,1.017519015,59.61529854,1.01329099
16.855,8.840903296,2.973783815,1.017700017,59.60188487,1.012228056
16.856,8.841033207,2.928344622,1.017746457,59.59015682,1.013685194
16.857,8.882541835,2.964594568,1.017511275,59.57114689,1.012634878
16.858,8.873643119,2.950221334,1.017803027,59.55452582,1.012449755
16.859,8.888097452,2.922066769,1.017637229,59.53999342,1.013804938
16.86,8.921933858,2.971524763,1.017500084,59.51948415,1.012141892
16.861,8.902666003,2.932641078,1.017750632,59.50155214,1.012691262
16.862,8.925938852,2.91813229,1.017515006,59.48470781,1.013750036
16.863,8.952191852,2.952537726,1.017497442,59.46998019,1.011896163
16.864,8.93867824,2.895751068,1.017661804,59.4571033,1.012955766
16.865,8.978407284,2.903291572,1.017423558,59.44560191,1.013532694
16.866,8.994084009,2.93840313,1.017489951,59.43554582,1.011942176
16.867,8.984723653,2.878727371,1.017613971,59.42675342,1.013283097
16.868,9.027527454,2.899164332,1.017343406,59.42727907,1.013122221
16.869,9.031817457,2.905933436,1.017582247,59.42773866,1.01208868
16.87,9.03638267,2.860184445,1.017586484,59.43476933,1.013553062
16.871,9.078888353,2.902999868,1.017363647,59.4409165,1.012501547
16.872,9.067791734,2.890618305,1.0176566,59.44629119,1.0123207
16.873,9.078880984,2.861936042,1.017534818,59.4626368,1.013685257
16.874,9.113798403,2.900747774,1.017417793,59.47692836,1.012053206
16.875,9.09704024,2.86110374,1.017652417,59.48942399,1.012612695
16.876,9.123864248,2.853352415,1.017427398,59.50687551,1.013669861
16.877,9.146889127,2.903110245,1.01737892,59.522134,1.011857337
16.878,9.126556695,2.849062443,1.017552631,59.53547506,1.012923491
16.879,9.158473748,2.856414775,1.017298363,59.5516234,1.013454092
16.88,9.169512514,2.883639527,1.017401472,59.56574247,1.011855228
16.881,9.158610898,2.829504765,1.017486082,59.58140263,1.013219222
16.882,9.196696474,2.862050719,1.017251943,59.59509488,1.01304282
16.883,9.191033973,2.877648358,1.017438911,59.60706651,1.012015528
16.884,9.183274617,2.831062593,1.017442735,59.61511149,1.013446859
16.885,9.217911248,2.862553275,1.017180698,59.61511149,1.012384095
16.886,9.201498407,2.841576004,1.017466075,59.6221455,1.012240856
16.887,9.21238107,2.810463559,1.017308848,59.62829559,1.013582318
16.888,9.24244911,2.858297937,1.017162909,59.63644858,1.011925176
16.889,9.219462134,2.816852288,1.017406261,59.64357703,1.012506366
16.89,9.240422905,2.803893301,1.017198678,59.6432228,1.013557258
16.891,9.262718879,2.838177304,1.017188673,59.64291308,1.011739664
16.892,9.245017941,2.783870041,1.017363723,59.64264228,1.012813649
16.893,9.280128774,2.794381663,1.017113528,59.64185202,1.013358147
16.894,9.289046238,2.830741432,1.017192168,59.64116108,1.011748974
16.895,9.272894855,2.7737018,1.017321471,59.64055695,1.013098836
16.896,9.308429949,2.797861957,1.017065361,59.62815569,1.012885883
16.897,9.302960492,2.804927531,1.01728463,59.61731282,1.011885782
16.898,9.299187266,2.760682556,1.017230249,59.6078325,1.013337704
16.899,9.332975733,2.804484234,1.017015061,59.59058519,1.012230235
16.9,9.312883391,2.789470071,1.017310447,59.57550525,1.012107459
16.901,9.316902263,2.761176987,1.017180551,59.54917408,1.01343851
16.902,9.344647121,2.797492116,1.017010707,59.52615179,1.011790445
16.903,9.321163056,2.755891268,1.017266116,59.50602256,1.012370681
16.904,9.343352908,2.745731628,1.017049084,59.48882787,1.013393948
16.905,9.360892258,2.793058707,1.017044387,59.47379392,1.011579968
16.906,9.335133931,2.737012432,1.017214893,59.4606492,1.012630539
16.907,9.363161292,2.744239325,1.016963338,59.4481862,1.013144808
16.908,9.36866923,2.770654804,1.017044835,59.43728935,1.011581843
16.909,9.353248244,2.71565542,1.017152153,59.43089446,1.012927665
16.91,9.387779616,2.744761025,1.01688151,59.42530316,1.012728239
16.911,9.378272116,2.756456826,1.017085025,59.42041449,1.011729264
16.912,9.36819368,2.711039938,1.017063464,59.42649325,1.013157518
16.913,9.399801184,2.742899537,1.016805934,59.43180813,1.012067186
16.914,9.379668469,2.722333666,1.017135499,59.43645512,1.011933469
16.915,9.387257371,2.692849499,1.016938016,59.44874429,1.013267625
16.916,9.412757047,2.742446139,1.016852281,59.45948915,1.011600743
16.917,9.383986104,2.701253736,1.017102483,59.45948915,1.012182566
16.918,9.399703816,2.691045768,1.01690704,59.46888378,1.013203197
16.919,9.41536531,2.728419588,1.016842441,59.49293475,1.011407862
16.92,9.39069393,2.675675384,1.017026899,59.51396339,1.012482392
16.921,9.420018036,2.684726871,1.016798607,59.52973738,1.012997023
16.922,9.422271888,2.718319409,1.016869481,59.54352916,1.011462937
16.923,9.401012214,2.660531093,1.01695144,59.55558781,1.012783896
16.924,9.432585238,2.68274246,1.01667859,59.57272235,1.012558584
16.925,9.422775932,2.687793738,1.016915271,59.58770369,1.011552958
16.926,9.415836663,2.642848063,1.016886648,59.60080243,1.012972499
16.927,9.447147294,2.685845892,1.016663989,59.60954569,1.011890145
16.928,9.422865156,2.669713224,1.016964936,59.61719024,1.011757131
16.929,9.424171744,2.641907081,1.016829139,59.62326414,1.013079352
16.93,9.447373073,2.681841804,1.016640437,59.62857477,1.011424457
16.931,9.418647668,2.641154097,1.016903154,59.63321805,1.012000304
16.932,9.436062536,2.633501781,1.016621516,59.63472702,1.01302647
16.933,9.4476961,2.681648964,1.016602547,59.63604636,1.0112249
16.934,9.416467643,2.626293238,1.016798589,59.63719992,1.012281583
16.935,9.438901667,2.634424719,1.016542967,59.63322073,1.012798292
16.936,9.438105052,2.661012618,1.016625372,59.62974159,1.011176918
16.937,9.416856607,2.604756712,1.01676275,59.62669964,1.012527273
16.938,9.446928967,2.633387263,1.016508202,59.61425961,1.01232831
16.939,9.431895735,2.644208517,1.016757956,59.60338285,1.011316685
16.94,9.41716231,2.600985589,1.01671859,59.58577667,1.012747928
16.941,9.443130851,2.638383459,1.016449557,59.57038295,1.011638825
16.942,9.41577911,2.620677299,1.016754926,59.55692366,1.011516887
16.943,9.415791947,2.594193577,1.016560506,59.53283845,1.012820122
16.944,9.433689969,2.6434894,1.016414419,59.51177987,1.011166948
16.945,9.397465526,2.601709744,1.016661725,59.49336759,1.011744908
16.946,9.407144318,2.587844916,1.016422789,59.47267983,1.012750831
16.947,9.417073471,2.621294817,1.016401844,59.45459176,1.010913671
